5.2155,10.8450,1.0000
4.0936,4.1060,0.0000
2.6349,9.9870,0.0000
6.2055,7.3030,1.0000
0.0000,6.7821,0.0000
4.1399,4.6197,0.0000
8.9103,2.1595,0.0000
2.7935,6.3934,0.0000
2.5795,2.7044,0.0000
5.2857,5.2568,1.0000
4.0080,0.3489,0.0000
2.8570,1.7532,0.0000
7.8427,4.6134,1.0000
8.8090,6.3708,1.0000
4.0139,5.5237,1.0000
8.2979,1.3362,0.0000
2.7551,1.2209,0.0000
2.4553,4.3083,0.0000
4.6345,5.5908,1.0000
4.4268,8.8648,1.0000
5.3925,7.9529,1.0000
8.4801,5.5498,1.0000
4.7981,6.0722,1.0000
0.8844,4.6735,0.0000
0.0000,9.1098,0.0000
6.1099,3.9920,1.0000
0.7408,9.4182,0.0000
8.9471,4.8416,1.0000
6.4814,5.1410,1.0000
8.6429,8.2053,1.0000
10.9127,0.9858,1.0000
2.5780,9.4938,0.0000
2.4473,2.8832,0.0000
0.0000,1.7238,0.0000
6.2505,6.1139,1.0000
8.5432,5.0711,1.0000
1.2998,1.5593,0.0000
4.7785,3.9467,0.0000
4.3288,7.9261,1.0000
4.9941,4.3822,0.0000
4.5907,0.0627,0.0000
0.3678,2.0171,0.0000
6.9460,6.7032,1.0000
2.6621,3.9728,0.0000
2.5866,1.2856,0.0000
7.9895,7.3466,1.0000
7.8824,6.2690,1.0000
2.5848,3.2730,0.0000
10.1891,1.6425,1.0000
8.9774,7.9078,1.0000
5.3763,0.0000,0.0000
3.9847,4.3601,0.0000
5.6229,2.2411,0.0000
4.1648,1.8300,1.0000
3.2262,6.1828,0.0000
1.3674,7.3445,0.0000
1.2684,5.1808,0.0000
1.9365,4.9244,0.0000
5.3043,6.9194,1.0000
5.4405,5.1148,1.0000
3.7841,5.4522,1.0000
1.0545,7.8906,1.0000
7.9992,1.9200,0.0000
0.0000,2.6645,0.0000
6.9964,3.6712,1.0000
2.1223,5.5283,0.0000
6.7884,6.3987,1.0000
